listing_id,date
14254558,2018-02-25
14254558,2018-03-04
14254558,2018-03-24
14254558,2018-04-04
14254558,2018-04-18
14254558,2018-04-26
14254558,2018-05-03
14254558,2018-05-13
14254558,2018-06-05
14254558,2018-06-14
14254558,2018-06-27
14254558,2018-07-02
14254558,2018-08-11
14254558,2018-08-19
14254558,2018-09-08
14254558,2018-09-15
14254558,2018-10-10
14254558,2018-10-20
14254558,2018-11-01
14254558,2018-11-25
14254558,2018-11-26
14254558,2018-12-06
14254558,2019-01-01
14254558,2019-01-12
14254558,2019-01-26
14254558,2019-02-05
14254558,2019-03-15
14254558,2019-03-25
14254558,2019-04-26
14254558,2019-05-07
14254558,2019-05-12
14254558,2019-07-21
14254558,2019-07-27
14280153,2016-08-06
14280153,2016-08-13
14280153,2016-08-16
14280153,2016-08-21
14280153,2017-01-01
14280153,2017-06-04
14280153,2017-07-29
14280153,2017-08-01
14280153,2018-07-09
14280153,2018-07-30
14280153,2019-07-01
14280153,2019-07-15
14280153,2019-07-29
14280153,2019-08-08
14280153,2019-08-17
14280153,2019-08-27
14282733,2018-05-26
14282733,2018-06-02
14282733,2018-06-08
14282733,2018-06-25
14282733,2018-06-30
14282733,2018-07-22
14282733,2018-07-31
14282733,2018-08-07
14282733,2018-08-21
14282733,2018-08-29
14282733,2018-09-09
14282733,2018-09-20
14282733,2018-10-04
14282733,2018-10-08
14282733,2018-10-13
14282733,2018-10-21
14282733,2018-10-28
14282733,2018-11-03
14282733,2018-11-09
14282733,2018-11-19
14282733,2018-12-05
14282733,2018-12-15
14282733,2019-01-01
14282733,2019-02-20
14282733,2019-03-24
14282733,2019-04-20
14282733,2019-05-01
14282733,2019-05-14
14282733,2019-05-19
14282733,2019-05-26
14282733,2019-05-31
14282733,2019-06-05
14282733,2019-06-29
14282733,2019-07-19
14282733,2019-08-13
14282733,2019-08-26
14282733,2019-09-02
14282733,2019-09-11
14282733,2019-09-17
14282733,2019-10-10
14282733,2019-10-15
14282733,2019-11-03
14282733,2019-12-11
14282733,2020-01-02
14283786,2016-10-25
14283786,2016-11-20
14283786,2017-01-01
14283786,2017-02-18
14283786,2017-05-12
14283786,2017-05-21
14283786,2017-05-28
14283786,2017-06-07
14283786,2017-06-11
14283786,2017-06-23
14283786,2017-07-07
14283786,2017-07-20
14283786,2017-07-23
14283786,2017-07-30
14283786,2017-08-09
14283786,2017-08-20
14283786,2017-09-22
14283786,2017-09-24
14283786,2017-11-28
14283786,2018-01-05
14283786,2018-04-04
14283786,2018-05-07
14283786,2018-05-21
14283786,2018-06-12
14283786,2018-06-15
14283786,2018-06-20
14283786,2018-06-26
14283786,2018-08-31
14297869,2016-09-05
14297869,2017-06-05
14297869,2017-09-04
14297869,2017-12-31
14297869,2018-07-13
14297869,2018-08-06
14297869,2018-08-12
14297869,2018-08-27
14297869,2018-11-04
14297869,2019-01-01
14297869,2019-10-17
14297869,2019-10-24
14297869,2020-01-01
14369685,2019-05-19
14369685,2020-03-24
14396610,2016-09-15
14396610,2016-09-15
14396610,2016-09-18
14396610,2016-09-19
14396610,2016-10-10
14396610,2016-11-04
14396610,2016-11-20
14396610,2016-11-27
14396610,2016-12-08
14396610,2016-12-28
14396610,2017-01-01
14396610,2017-01-25
14396610,2017-01-27
14396610,2017-02-15
14396610,2017-04-09
14396610,2017-04-16
14396610,2017-07-23
14396610,2018-02-19
14396610,2019-09-07
14398322,2016-09-11
14398322,2016-09-22
14398322,2016-10-08
14398322,2016-10-28
14398322,2017-03-20
14398322,2017-05-22
14398322,2017-06-16
14398322,2017-06-25
14398322,2018-06-16
14398322,2018-07-20
14398322,2018-09-23
14398322,2018-10-04
14398322,2019-01-01
14398322,2019-04-02
14398322,2019-06-01
14398322,2019-06-11
14398322,2019-09-25
14398322,2019-10-05
14398322,2020-01-02
14398322,2020-02-22
14398322,2020-03-17
14404408,2016-08-16
14404408,2016-08-22
14404408,2016-09-06
14404408,2016-09-11
14404408,2016-09-21
14404408,2016-10-27
14404408,2016-11-04
14404408,2016-11-10
14404408,2016-11-27
14404408,2017-01-21
14404408,2017-02-10
14404408,2017-02-20
14404408,2017-02-27
14404408,2017-03-02
14404408,2017-03-05
14404408,2017-03-12
14404408,2017-03-18
14404408,2017-03-19
14404408,2017-03-24
14404408,2017-03-25
14404408,2017-03-30
14404408,2017-04-09
14404408,2017-04-10
14404408,2017-04-12
14404408,2017-04-16
14404408,2017-04-20
14404408,2017-04-30
14404408,2017-05-25
14404408,2017-06-04
14404408,2017-06-08
14404408,2017-06-19
14404408,2017-06-25
14404408,2017-07-09
14404408,2017-07-12
14404408,2017-07-17
14404408,2017-08-16
14404408,2017-08-23
14404408,2017-08-26
14404408,2017-08-28
14404408,2017-08-30
14404408,2017-09-03
14404408,2017-09-10
14404408,2017-10-01
14404408,2017-10-05
14404408,2017-10-11
14404408,2017-10-13
14404408,2017-11-05
14404408,2017-12-10
14404408,2017-12-14
14404408,2017-12-22
14404408,2017-12-30
14404408,2018-01-02
14404408,2018-03-24
14404408,2018-04-05
14404408,2018-04-08
14404408,2018-04-16
14404408,2018-04-26
14404408,2018-05-06
14404408,2018-05-20
14404408,2018-06-25
14404408,2018-07-08
14404408,2018-07-16
14404408,2018-07-22
14404408,2018-07-26
14404408,2018-08-01
14404408,2018-08-07
14404408,2018-08-19
14404408,2018-08-26
14404408,2018-08-31
14404408,2018-09-06
14404408,2018-09-12
14404408,2018-09-27
14404408,2018-09-30
14404408,2018-10-09
14404408,2018-10-20
14404408,2018-11-05
14404408,2018-11-12
14404408,2018-12-04
14404408,2018-12-09
14404408,2018-12-17
14404408,2018-12-23
14404408,2018-12-28
14404408,2019-03-31
14404408,2019-05-06
14404408,2019-05-12
14404408,2019-06-06
14404408,2019-06-20
14404408,2019-06-24
14404408,2019-06-29
14404408,2019-07-01
14404408,2019-07-18
14404408,2019-08-09
14404408,2019-08-25
14404408,2019-08-30
14404408,2019-09-06
14404408,2019-09-13
14404408,2019-09-17
14404408,2019-10-03
14404408,2019-10-29
14404408,2019-10-31
14404408,2019-11-13
14490298,2016-10-02
14490298,2016-10-09
14490298,2016-10-17
14490298,2016-10-23
14490298,2016-10-30
14490298,2016-11-08
14490298,2016-11-13
14490298,2016-11-20
14490298,2016-11-27
14490298,2016-12-07
14490298,2016-12-11
14490298,2016-12-26
14490298,2017-01-02
14490298,2017-03-13
14490298,2017-03-19
14490298,2017-04-02
14490298,2017-04-26
14490298,2017-04-29
14490298,2017-05-01
14490298,2017-05-04
14490298,2017-05-06
14490298,2017-05-12
14490298,2017-05-18
14490298,2017-05-21
14490298,2017-05-27
14490298,2017-06-02
14490298,2017-06-05
14490298,2017-06-15
14490298,2017-06-22
14490298,2017-06-25
14490298,2017-07-04
14490298,2017-07-12
14490298,2017-07-16
14490298,2017-07-23
14490298,2017-07-27
14490298,2017-07-31
14490298,2017-08-14
14490298,2017-09-01
14490298,2017-09-10
14490298,2017-10-03
14490298,2017-10-12
14490298,2017-10-18
14490298,2017-10-24
14490298,2017-10-29
14490298,2017-11-13
14490298,2017-12-10
14490298,2017-12-23
14490298,2018-01-10
14490298,2018-03-10
14490298,2018-04-11
14490298,2018-04-16
14490298,2018-05-19
14490298,2018-05-22
14490298,2018-06-01
14490298,2018-06-08
14490298,2018-07-17
14490298,2018-07-22
14490298,2018-07-29
14490298,2018-08-06
14490298,2018-08-17
14490298,2018-08-28
14490298,2018-09-14
14490298,2018-09-21
14490298,2018-09-24
14490298,2018-10-01
14490298,2018-10-09
14490298,2018-10-14
14490298,2018-10-24
14490298,2018-10-27
14490298,2018-11-13
14490298,2018-11-27
14490298,2018-12-03
14490298,2018-12-17
14490298,2018-12-26
14490298,2019-01-03
14499803,2017-02-12
14511721,2016-09-05
14511721,2016-09-11
14511721,2016-09-23
14511721,2016-09-25
14511721,2016-10-09
14511721,2016-11-03
14511721,2016-12-07
14511721,2016-12-18
14511721,2016-12-25
14511721,2017-03-22
14511721,2017-04-12
14511721,2017-04-30
14511721,2017-05-07
14511721,2017-05-22
14511721,2017-06-04
14511721,2017-06-09
14511721,2017-06-16
14511721,2017-08-22
14511721,2017-09-04
14511721,2017-09-11
14511721,2017-10-02
14511721,2017-10-28
14511721,2017-11-03
14511721,2017-11-26
14511721,2017-12-10
14511721,2018-01-02
14511721,2018-04-03
14511721,2018-07-22
14511721,2018-07-29
14511721,2018-08-05
14511721,2018-09-30
14511721,2018-10-26
14511721,2018-11-02
14511721,2018-11-04
14511721,2018-11-09
14511721,2018-11-11
14511721,2018-12-10
14511721,2018-12-16
14511721,2019-01-01
14511721,2019-02-12
14511721,2019-03-24
14511721,2019-04-06
14511721,2019-04-14
14511721,2019-05-18
14511721,2019-06-12
14511721,2019-06-17
14511721,2019-06-25
14511721,2019-07-09
14511721,2019-08-04
14511721,2019-08-19
14511721,2019-08-25
14511721,2019-09-06
14511721,2019-09-08
14511721,2019-09-15
14511721,2019-09-19
14511721,2019-10-27
14511721,2019-11-06
14511721,2019-11-17
14511721,2019-11-24
14511721,2019-12-15
14511721,2020-03-02
14519181,2016-10-30
14519181,2016-11-27
14519181,2017-03-05
14519181,2017-04-08
14519181,2017-12-31
14519181,2018-09-04
14519181,2019-07-28
14519181,2019-09-19
14519181,2019-09-23
14519181,2019-11-10
14551215,2016-09-09
14551215,2016-09-25
14551215,2016-10-13
14551215,2016-11-03
14551215,2016-11-09
14551215,2016-11-15
14551215,2016-11-30
14551215,2016-12-05
14551215,2016-12-10
14551215,2016-12-14
14551215,2016-12-19
14551215,2017-01-07
14551215,2017-02-16
14551215,2017-02-23
14551215,2017-03-04
14551215,2017-03-11
14551215,2017-03-18
14551215,2017-04-01
14551215,2017-05-05
14551215,2017-05-13
14551215,2017-05-17
14551215,2017-06-01
14551215,2017-08-31
14551215,2017-09-04
14551215,2017-09-17
14551215,2017-10-01
14551215,2017-10-15
14551215,2017-10-25
14551215,2017-10-30
14551215,2017-11-11
14551215,2017-11-19
14551215,2017-12-09
14551215,2017-12-14
14551215,2017-12-24
14551215,2017-12-28
14551215,2018-05-12
14551215,2018-05-17
14551215,2018-05-20
14551215,2018-06-01
14551215,2018-08-06
14551215,2018-08-11
14551215,2018-08-26
14551215,2018-09-02
14551215,2018-09-14
14551215,2018-09-16
14551215,2018-11-08
14551215,2019-01-02
14551215,2019-01-26
14551215,2019-02-03
14551215,2019-06-02
14551215,2019-06-08
14551215,2019-06-24
14551215,2019-07-26
14551215,2019-07-30
14551215,2019-12-20
14551215,2020-01-05
14551215,2020-01-16
14551215,2020-03-01
14551215,2020-03-11
14551910,2016-09-06
14551910,2016-09-10
14551910,2016-09-17
14551910,2016-09-18
14551910,2016-09-25
14551910,2017-01-13
14551910,2017-03-05
14551910,2017-03-20
14551910,2017-03-23
14551910,2017-03-26
14551910,2017-04-12
14551910,2017-05-09
14551910,2017-05-20
14551910,2017-05-28
14551910,2017-06-16
14551910,2017-07-20
14551910,2017-07-23
14551910,2017-08-01
14551910,2017-08-26
14551910,2017-09-02
14551910,2017-09-03
14551910,2017-09-20
14551910,2017-10-06
14551910,2017-10-07
14551910,2017-10-11
14551910,2017-10-20
14551910,2017-11-01
14551910,2017-11-12
14551910,2017-11-20
14551910,2017-11-24
14551910,2017-11-29
14551910,2017-12-13
14551910,2017-12-21
14551910,2018-01-02
14551910,2018-01-22
14551910,2018-02-02
14551910,2018-02-09
14551910,2018-02-28
14551910,2018-03-17
14551910,2018-03-31
14551910,2018-04-22
14551910,2018-05-07
14551910,2018-05-25
14551910,2018-06-30
14551910,2018-07-06
14551910,2018-07-18
14551910,2018-07-27
14551910,2018-07-30
14551910,2018-08-31
14551910,2018-09-08
14551910,2018-09-27
14551910,2018-10-09
14551910,2018-11-30
14551910,2018-12-08
14551910,2018-12-28
14551910,2019-01-03
14551910,2019-01-27
14551910,2019-02-01
14551910,2019-02-15
14551910,2019-02-23
14551910,2019-03-16
14551910,2019-04-07
14551910,2019-04-14
14551910,2019-04-19
14551910,2019-04-23
14551910,2019-05-04
14551910,2019-05-10
14551910,2019-05-16
14551910,2019-05-19
14551910,2019-05-31
14551910,2019-06-04
14551910,2019-06-07
14551910,2019-08-05
14551910,2019-08-15
14551910,2019-08-25
14551910,2019-10-26
14551910,2019-12-20
14551910,2020-02-26
14551910,2020-03-03
14551910,2020-03-24
14554943,2016-08-19
14554943,2016-08-21
14554943,2016-08-23
14554943,2016-09-04
14554943,2016-09-11
14554943,2016-09-22
14554943,2016-09-28
14554943,2016-10-10
14554943,2016-10-12
14554943,2016-10-19
14554943,2016-10-23
14554943,2016-10-26
14554943,2016-11-07
14554943,2016-11-13
14554943,2016-11-27
14554943,2016-12-03
14554943,2016-12-04
14554943,2016-12-08
14554943,2016-12-11
14554943,2016-12-17
14554943,2016-12-18
14554943,2016-12-25
14554943,2017-01-14
14554943,2017-01-16
14554943,2017-01-31
14554943,2017-02-27
14554943,2017-03-04
14554943,2017-03-14
14554943,2017-03-24
14554943,2017-04-10
14554943,2017-04-16
14554943,2017-04-18
14554943,2017-04-21
14554943,2017-04-23
14554943,2017-04-29
14554943,2017-05-07
14554943,2017-05-09
14554943,2017-05-12
14554943,2017-05-14
14554943,2017-05-19
14554943,2017-05-21
14554943,2017-05-27
14554943,2017-06-09
14554943,2017-06-11
14554943,2017-06-27
14554943,2017-07-02
14554943,2017-07-09
14554943,2017-07-10
14554943,2017-07-25
14554943,2017-08-12
14554943,2017-08-20
14554943,2017-08-23
14554943,2017-08-26
14554943,2017-09-08
14554943,2017-09-11
14554943,2017-09-12
14554943,2017-09-18
14554943,2017-09-22
14554943,2017-10-06
14554943,2017-10-09
14554943,2017-10-23
14554943,2017-11-14
14554943,2017-11-25
14554943,2017-12-03
14554943,2017-12-05
14554943,2017-12-12
14554943,2017-12-31
14554943,2018-01-03
14554943,2018-01-14
14554943,2018-01-17
14554943,2018-02-06
14554943,2018-02-13
14554943,2018-03-02
14554943,2018-03-18
14554943,2018-03-23
14554943,2018-03-25
14554943,2018-04-03
14554943,2018-04-09
14554943,2018-04-13
14554943,2018-04-22
14554943,2018-05-03
14554943,2018-05-04
14554943,2018-05-08
14554943,2018-05-10
14554943,2018-05-12
14554943,2018-05-26
14554943,2018-06-02
14554943,2018-06-04
14554943,2018-06-12
14554943,2018-06-15
14554943,2018-06-17
14554943,2018-06-21
14554943,2018-06-25
14554943,2018-07-08
14554943,2018-07-19
14554943,2018-07-22
14554943,2018-07-31
14554943,2018-08-15
14554943,2018-08-19
14554943,2018-09-02
14554943,2018-09-03
14554943,2018-09-12
14554943,2018-09-16
14554943,2018-09-24
14554943,2018-09-26
14554943,2018-10-16
14554943,2018-10-21
14554943,2018-10-26
14554943,2018-10-27
14554943,2018-10-31
14554943,2018-11-06
14554943,2018-11-15
14554943,2018-12-06
14554943,2018-12-14
14554943,2018-12-20
14554943,2018-12-30
14554943,2019-01-02
14554943,2019-01-28
14554943,2019-02-05
14554943,2019-02-18
14554943,2019-03-10
14554943,2019-03-13
14554943,2019-03-18
14554943,2019-03-22
14554943,2019-03-24
14554943,2019-03-27
14554943,2019-04-01
14554943,2019-04-08
14554943,2019-04-19
14554943,2019-04-22
14554943,2019-05-07
14554943,2019-06-28
14554943,2019-06-29
14554943,2019-07-11
14554943,2019-07-17
14554943,2019-07-23
14554943,2019-08-22
14554943,2019-08-27
14554943,2019-09-15
14554943,2019-09-20
14554943,2019-09-22
14554943,2019-10-04
14554943,2019-10-06
14554943,2019-10-07
14554943,2019-10-16
14554943,2019-11-05
14554943,2019-11-17
14554943,2019-11-24
14554943,2019-11-30
14554943,2019-12-01
14554943,2019-12-19
14554943,2019-12-23
14554943,2019-12-25
14554943,2020-01-05
14554943,2020-01-28
14554943,2020-02-09
14554943,2020-02-17
14554943,2020-03-01
14554943,2020-03-08
14554943,2020-04-13
14554943,2020-05-08
14694693,2016-08-28
14694693,2016-09-09
14694693,2016-09-11
14694693,2016-09-21
14694693,2016-09-22
14694693,2016-09-23
14694693,2016-09-27
14694693,2016-10-04
14694693,2016-10-10
14694693,2016-10-14
14694693,2016-10-16
14694693,2016-10-20
14694693,2016-10-21
14694693,2016-10-31
14694693,2016-11-05
14694693,2016-11-08
14694693,2016-11-18
14694693,2016-11-22
14694693,2016-11-25
14694693,2016-11-27
14694693,2016-12-04
14694693,2016-12-08
14694693,2016-12-11
14694693,2017-01-06
14694693,2017-01-08
14694693,2017-01-15
14694693,2017-01-20
14694693,2017-01-29
14694693,2017-03-09
14694693,2017-03-27
14694693,2017-04-04
14694693,2017-04-15
14694693,2017-04-18
14694693,2017-04-24
14694693,2017-04-29
14694693,2017-05-01
14694693,2017-05-08
14694693,2017-05-15
14694693,2017-05-23
14694693,2017-05-29
14694693,2017-06-02
14694693,2017-06-06
14694693,2017-06-09
14694693,2017-06-12
14694693,2017-07-04
14694693,2017-07-11
14694693,2017-07-14
14694693,2017-07-16
14694693,2017-07-28
14694693,2017-08-01
14694693,2017-10-08
14694693,2017-10-16
14694693,2017-10-20
14694693,2017-10-23
14694693,2017-10-25
14694693,2017-11-18
14694693,2017-11-26
14694693,2017-12-11
14694693,2017-12-17
14694693,2018-04-29
14694693,2018-05-12
14694693,2018-05-17
14694693,2018-05-21
14694693,2018-05-24
14694693,2018-06-01
14694693,2018-06-03
14694693,2018-06-20
14694693,2018-06-22
14694693,2018-06-30
14694693,2018-07-04
14694693,2018-07-12
14694693,2018-07-17
14694693,2018-07-22
14694693,2018-07-27
14694693,2018-08-05
14694693,2018-08-09
14694693,2018-08-13
14694693,2018-08-17
14694693,2018-08-19
14694693,2018-09-15
14694693,2018-09-27
14694693,2018-10-14
14694693,2018-10-22
14694693,2018-11-01
14694693,2018-11-13
14694693,2018-11-18
14694693,2018-11-30
14694693,2018-12-02
14694693,2018-12-12
14694693,2018-12-30
14694693,2019-01-02
14694693,2019-03-16
14694693,2019-04-04
14694693,2019-04-23
14694693,2019-04-27
14694693,2019-05-07
14694693,2019-05-16
14694693,2019-05-20
14694693,2019-06-07
14694693,2019-06-16
14694693,2019-07-31
14694693,2019-08-18
14694693,2019-08-25
14694693,2019-08-27
14694693,2019-08-29
14694693,2019-09-02
14694693,2019-09-06
14694693,2019-09-07
14694693,2019-09-23
14694693,2019-09-26
14694693,2019-10-06
14694693,2019-10-13
14694693,2019-10-20
14694693,2019-10-24
14694693,2019-10-28
14694693,2019-11-11
14694693,2019-12-08
14694693,2019-12-16
14694693,2019-12-24
14694693,2020-01-01
14694693,2020-01-31
14694693,2020-03-31
14694693,2020-05-01
14745983,2016-09-23
14745983,2016-09-29
14745983,2016-10-04
14745983,2016-10-11
14745983,2016-10-22
14745983,2016-10-31
14745983,2016-11-20
14745983,2016-12-07
14745983,2016-12-19
14745983,2016-12-23
14745983,2017-01-01
14745983,2017-01-10
14745983,2017-03-04
14745983,2017-03-20
14745983,2017-04-13
14745983,2017-04-22
14745983,2017-05-08
14745983,2017-05-18
14745983,2017-05-28
14745983,2017-06-23
14745983,2017-07-02
14745983,2017-07-08
14745983,2017-07-17
14745983,2017-07-27
14745983,2017-08-02
14745983,2017-08-08
14745983,2017-08-19
14745983,2017-09-04
14745983,2017-09-13
14745983,2017-09-20
14745983,2017-09-24
14745983,2017-09-29
14745983,2017-10-18
14745983,2017-10-26
14745983,2017-11-25
14745983,2017-12-04
14745983,2017-12-10
14745983,2017-12-18
14745983,2018-03-02
14745983,2018-03-11
14745983,2018-03-22
14745983,2018-04-02
14745983,2018-05-19
14745983,2018-05-28
14745983,2018-06-20
14745983,2018-06-25
14745983,2018-07-03
14745983,2018-07-15
14745983,2018-08-08
14745983,2018-08-19
14745983,2018-08-28
14745983,2018-09-05
14745983,2018-09-08
14745983,2018-09-13
14745983,2018-09-23
14745983,2018-10-02
14745983,2018-10-04
14745983,2018-10-08
14745983,2018-10-20
14745983,2018-11-08
14745983,2018-11-11
14745983,2018-12-12
14745983,2018-12-17
14745983,2019-01-04
14745983,2019-02-16
14745983,2019-03-17
14745983,2019-04-10
14745983,2019-04-29
14745983,2019-05-04
14745983,2019-05-07
14745983,2019-05-14
14745983,2019-05-19
14745983,2019-06-05
14745983,2019-06-11
14745983,2019-06-16
14745983,2019-06-23
14745983,2019-06-28
14745983,2019-07-09
14745983,2019-08-24
14745983,2019-09-07
14745983,2019-09-21
14745983,2019-10-07
14745983,2019-10-22
14745983,2019-10-29
14745983,2019-11-07
14745983,2019-11-15
14745983,2019-11-27
14745983,2019-12-05
14745983,2019-12-10
14745983,2019-12-17
14745983,2019-12-26
14745983,2020-01-03
14745983,2020-01-14
14745983,2020-02-18
14745983,2020-03-09
14745983,2020-03-19
14750843,2016-11-28
14750843,2017-01-05
14750843,2017-01-22
14750843,2017-03-18
14750843,2017-04-11
14750843,2017-05-05
14750843,2017-05-21
14750843,2017-06-29
14750843,2017-07-22
14750843,2017-08-24
14750843,2017-09-11
14750843,2017-09-16
14750843,2017-09-20
14750843,2017-10-03
14750843,2017-10-09
14750843,2017-10-16
14750843,2017-10-18
14750843,2017-12-07
14750843,2017-12-24
14750843,2018-01-01
14750843,2018-01-23
14750843,2018-04-02
14750843,2018-04-20
14750843,2018-04-28
14750843,2018-05-10
14750843,2018-05-30
14750843,2018-06-20
14750843,2018-07-04
14750843,2018-07-24
14750843,2018-08-11
14750843,2018-08-15
14750843,2018-09-02
14750843,2018-10-01
14750843,2018-11-03
14750843,2018-12-09
14750843,2019-01-21
14750843,2019-03-23
14750843,2019-05-17
14762370,2017-03-05
14762370,2017-03-13
14762370,2017-06-20
14762370,2017-09-16
14788356,2017-03-01
14788356,2017-04-03
14788356,2017-06-05
14788356,2017-06-22
14788356,2017-07-21
14788356,2017-08-02
14788356,2017-08-09
14788356,2017-11-15
14788356,2017-12-03
14788356,2018-06-05
14788356,2018-08-01
14788356,2018-08-08
14788356,2018-08-14
14788356,2018-08-20
14788356,2018-12-26
14788356,2018-12-29
14788356,2019-01-06
14788356,2019-09-01
14788356,2019-10-01
14788356,2019-10-07
14788356,2019-10-14
14788356,2019-10-22
14807460,2016-09-11
14807460,2016-09-13
14807460,2016-09-16
14807460,2016-09-17
14807460,2016-09-23
14807460,2016-09-25
14807460,2016-09-26
14807460,2016-10-02
14807460,2016-10-05
14807460,2016-10-07
14807460,2016-10-30
14807460,2016-11-11
14807460,2016-12-18
14807460,2017-01-22
14807460,2017-03-13
14807460,2017-03-28
14807460,2017-07-07
14807460,2017-07-14
14807460,2017-08-17
14807460,2018-08-03
14856938,2016-11-05
14856938,2016-11-18
14856938,2017-04-07
14856938,2017-09-22
14856938,2017-11-28
14856938,2018-01-01
14856938,2018-03-30
14856938,2018-04-16
14856938,2018-04-30
14856938,2018-05-06
14856938,2018-05-16
14856938,2018-05-20
14856938,2018-05-24
14856938,2018-05-28
14856938,2018-06-09
14856938,2018-07-13
14856938,2018-07-17
14856938,2018-08-15
14856938,2018-08-19
14856938,2018-08-24
14856938,2018-08-31
14856938,2018-09-13
14856938,2018-09-17
14856938,2018-09-23
14856938,2018-09-29
14856938,2018-10-23
14856938,2018-11-01
14856938,2018-11-05
14856938,2018-12-09
14856938,2018-12-27
14856938,2019-01-02
14856938,2019-05-12
14856938,2019-05-22
14856938,2019-05-29
14856938,2019-06-09
14856938,2019-06-25
14856938,2019-07-04
14856938,2019-07-08
14856938,2019-07-22
14856938,2019-07-27
14856938,2019-09-02
14856938,2019-09-11
14856938,2019-10-19
14856938,2019-11-11
14856938,2019-12-09
14874590,2016-09-08
14874590,2016-09-10
14874590,2016-10-02
14874590,2016-10-05
14874590,2016-10-07
14874590,2016-10-10
14874590,2016-10-14
14874590,2016-10-16
14874590,2016-10-18
14874590,2016-10-21
14874590,2016-10-23
14874590,2016-10-27
14874590,2016-11-04
14874590,2016-11-08
14874590,2016-11-12
14874590,2016-11-18
14874590,2016-11-20
14874590,2016-11-22
14874590,2016-11-26
14874590,2016-11-27
14874590,2016-11-28
14874590,2016-12-04
14874590,2016-12-11
14874590,2016-12-13
14874590,2016-12-19
14874590,2016-12-22
14874590,2016-12-24
14874590,2017-01-05
14874590,2017-01-07
14874590,2017-01-19
14874590,2017-01-21
14874590,2017-01-22
14874590,2017-01-28
14874590,2017-02-06
14874590,2017-02-13
14874590,2017-02-26
14874590,2017-03-03
14874590,2017-03-05
14874590,2017-03-12
14874590,2017-03-14
14874590,2017-03-20
14874590,2017-03-27
14874590,2017-03-31
14874590,2017-04-02
14874590,2017-04-10
14874590,2017-04-16
14874590,2017-04-20
14874590,2017-05-05
14874590,2017-05-10
14874590,2017-05-15
14874590,2017-05-17
14874590,2017-05-24
14874590,2017-05-29
14874590,2017-06-08
14874590,2017-06-14
14874590,2017-06-16
14874590,2017-06-18
14874590,2017-06-21
14874590,2017-06-23
14874590,2017-06-27
14874590,2017-07-09
14874590,2017-07-13
14874590,2017-07-20
14874590,2017-07-22
14874590,2017-07-29
14874590,2017-08-02
14874590,2017-08-05
14874590,2017-08-07
14874590,2017-08-09
14874590,2017-08-12
14874590,2017-08-17
14874590,2017-08-24
14874590,2017-08-28
14874590,2017-09-10
14874590,2017-09-14
14874590,2017-09-18
14874590,2017-09-20
14874590,2017-09-26
14874590,2017-10-03
14874590,2017-10-14
14874590,2017-10-17
14874590,2017-10-24
14874590,2017-10-30
14874590,2017-11-12
14874590,2017-11-20
14874590,2017-11-24
14874590,2017-12-03
14874590,2017-12-10
14874590,2017-12-18
14874590,2017-12-24
14874590,2018-01-03
14874590,2018-01-15
14874590,2018-01-28
14874590,2018-02-04
14874590,2018-02-18
14874590,2018-02-25
14874590,2018-03-11
14874590,2018-03-15
14874590,2018-03-25
14874590,2018-04-03
14874590,2018-04-08
14874590,2018-04-13
14874590,2018-04-16
14874590,2018-04-24
14874590,2018-04-30
14874590,2018-05-04
14874590,2018-05-08
14874590,2018-05-17
14874590,2018-05-21
14874590,2018-05-29
14874590,2018-06-02
14874590,2018-06-04
14874590,2018-06-09
14874590,2018-06-12
14874590,2018-06-14
14874590,2018-06-18
14874590,2018-07-01
14874590,2018-07-04
14874590,2018-07-06
14874590,2018-07-08
14874590,2018-07-14
14874590,2018-08-02
14874590,2018-08-13
14874590,2018-08-21
14874590,2018-08-26
14874590,2018-08-31
14874590,2018-09-03
14874590,2018-09-07
14874590,2018-09-15
14874590,2018-09-23
14874590,2018-09-25
14874590,2018-09-28
14874590,2018-10-02
14874590,2018-10-07
14874590,2018-10-13
14874590,2018-10-16
14874590,2018-10-23
14874590,2018-10-26
14874590,2018-10-29
14874590,2018-11-01
14874590,2018-11-11
14874590,2018-11-14
14874590,2018-11-23
14874590,2018-11-25
14874590,2018-12-01
14874590,2018-12-03
14874590,2018-12-15
14874590,2018-12-17
14874590,2018-12-24
14874590,2018-12-30
14874590,2019-01-01
14874590,2019-01-13
14874590,2019-02-03
14874590,2019-03-03
14874590,2019-03-19
14874590,2019-03-26
14874590,2019-04-07
14874590,2019-04-15
14874590,2019-04-22
14874590,2019-04-30
14874590,2019-05-03
14874590,2019-05-05
14874590,2019-05-12
14874590,2019-05-17
14874590,2019-05-20
14874590,2019-05-31
14874590,2019-06-02
14874590,2019-06-05
14874590,2019-06-08
14874590,2019-06-11
14874590,2019-06-22
14874590,2019-06-25
14874590,2019-07-01
14874590,2019-07-05
14874590,2019-07-07
14874590,2019-07-21
14874590,2019-07-24
14874590,2019-07-27
14874590,2019-08-06
14874590,2019-08-10
14874590,2019-08-13
14874590,2019-08-21
14874590,2019-08-25
14874590,2019-09-09
14874590,2019-09-12
14874590,2019-09-14
14874590,2019-09-19
14874590,2019-09-24
14874590,2019-09-27
14874590,2019-09-29
14874590,2019-10-07
14874590,2019-10-13
14874590,2019-10-20
14874590,2019-10-28
14874590,2019-12-08
14874590,2019-12-13
14874590,2019-12-16
14874590,2019-12-28
14874590,2020-01-02
14874590,2020-01-26
